Git Repo	Before Hash	After Hash	Extracted From Method Name	Extracted To Method Name	FQ Class Name
			public fetch(feed Feed) : byte[]	private fetch(url String) : byte[]	com.commafeed.backend.favicon.DefaultFaviconFetcher
					
https://github.com/datastax/java-driver.git		1edac0e92080e7c5e971b2d56c8753bf44ea8a6c			
			public setMaxSimultaneousRequestsPerHostThreshold(distance HostDistance, newMaxRequests int) : PoolingOptions	public setMaxRequestsPerConnection(distance HostDistance, newMaxRequests int) : PoolingOptions	com.datastax.driver.core.PoolingOptions
			public getMaxSimultaneousRequestsPerHostThreshold(distance HostDistance) : int	public getMaxRequestsPerConnection(distance HostDistance) : int	com.datastax.driver.core.PoolingOptions
			public getMaxSimultaneousRequestsPerConnectionThreshold(distance HostDistance) : int	public getNewConnectionThreshold(distance HostDistance) : int	com.datastax.driver.core.PoolingOptions
			public setMaxSimultaneousRequestsPerConnectionThreshold(distance HostDistance, newMaxSimultaneousRequests int) : PoolingOptions	public setNewConnectionThreshold(distance HostDistance, newValue int) : PoolingOptions	com.datastax.driver.core.PoolingOptions
					
https://github.com/hibernate/hibernate-orm.git	d0b429dc3254fe9881d1001f9239428e26194bc7	2b89553db5081fe4e55b7b34d636d0ea2acf71c5			
			public AnnotationMetadataSourceProcessorImpl(sources MetadataSources, rootMetadataBuildingContext MetadataBuildingContextRootImpl, jandexView IndexView)	private categorizeAnnotatedClass(annotatedClass Class, attributeConverterManager AttributeConverterManager) : void	org.hibernate.boot.model.source.internal.annotations.AnnotationMetadataSourceProcessorImpl
					
https://github.com/elastic/elasticsearch.git	ac7ce2b899567460663c05b677bffea4bdcc76c5	ff9041dc486adf0a8dec41f80bbfbdd49f97016a			
			protected doXContent(builder XContentBuilder, params Params) : void	protected buildFQuery(builder XContentBuilder, params Params) : void	org.elasticsearch.index.query.QueryFilterBuilder
					
https://github.com/CyanogenMod/android_frameworks_base.git		96a2c3410f3c71d3ab20857036422f1d64c3a6d3			
			private cleanupProximity() : void	private cleanupProximityLocked() : void	com.android.server.power.PowerManagerService
					
https://github.com/checkstyle/checkstyle.git	096100222d830beeab6674c1d468b7cd9e942e70	5a9b7249e3d092a78ac8e7d48aeeb62bf1c44e20			
			private processIDENT(ast DetailAST) : void	private processField(ast DetailAST, parentType int) : void	com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck
					
https://github.com/datastax/java-driver.git	2d611618145fad333f4de58eae8f118498d3e252	3a0603f8f778be3219a5a0f3a7845cda65f1e172			
			public values(names String[], values Object[]) : Insert	public values(names List&lt;String&gt;, values List&lt;Object&gt;) : Insert	com.datastax.driver.core.querybuilder.Insert
					
https://github.com/undertow-io/undertow.git	a55874e2d4c370e02ad3eb189a5210839f6dab20	d5b2bb8cd1393f1c5a5bb623e3d8906cd57e53c4			
			public addPredicatedHandler(predicate Predicate, handlerWrapper HandlerWrapper) : PredicatesHandler	public addPredicatedHandler(predicate Predicate, handlerWrapper HandlerWrapper, elseBranch HandlerWrapper) : PredicatesHandler	io.undertow.predicate.PredicatesHandler
					
https://github.com/Netflix/eureka.git	491cca0a5482727904ed89900585f0bdb17ba4c3	f6212a7e474f812f31ddbce6d4f7a7a0d498b751			
			private updateInstanceRemoteStatus() : void	protected onRemoteStatusChanged(oldStatus InstanceStatus, newStatus InstanceStatus) : void	com.netflix.discovery.DiscoveryClient
					
https://github.com/orientechnologies/orientdb.git	30936175663f06dd4b1647839abc921698f70706	b40adc25008b6f608ee3eb3422c8884fff987337			
			public command(iCommand OCommandRequestText) : Object	protected readSynchResult(network OChannelBinaryAsynchClient, database ODatabaseDocument) : Object	com.orientechnologies.orient.client.remote.OStorageRemote
			private indexGet() : void	public serializeValue(listener OAbstractCommandResultListener, result Object) : void	protected command() : void
					
https://github.com/droolsjbpm/drools.git	8540848f984ce6dea3a073fd4b6a84ef829bd69c	1bf2875e9d73e2d1cd3b58200d5300485f890ff5			
			public AgendaGroupQueueImpl(name String, kBase InternalKnowledgeBase)	protected initPriorityQueue(kBase InternalKnowledgeBase) : BinaryHeapQueue	org.drools.core.common.AgendaGroupQueueImpl
			public addEntry(entry PropagationEntry) : void	private internalAddEntry(entry PropagationEntry) : void	org.drools.core.phreak.SynchronizedPropagationList
					
https://github.com/spring-projects/spring-data-rest.git		b7cba6a700d8c5e456cdeffe9c5bf54563eab7d3			
			public setUp() : void	protected setupMockMvc() : void	org.springframework.data.rest.webmvc.AbstractWebIntegrationTests
					
https://github.com/datastax/java-driver.git		d5134b15fe6545ec8ab5c2256006cd6fe19eac92			
			package getPreparedQuery(type QueryType, options Option[]) : PreparedStatement	package getPreparedQuery(type QueryType, columns Set&lt;ColumnMapper&lt;?&gt;&gt;, options Option[]) : PreparedStatement	com.datastax.driver.mapping.Mapper
					
https://github.com/VoltDB/voltdb.git	d30022412d70a2231fdb1c7957aa2f2d9c552dac	669e0722324965e3c99f29685517ac24d4ff2848			
			public getClient(timeout long, scheme ClientAuthHashScheme) : Client	public getClient(timeout long, scheme ClientAuthHashScheme, useAdmin boolean) : Client	org.voltdb.regressionsuites.RegressionSuite
			public testPausedMode() : void	private runPausedMode(isAdmin boolean) : void	org.voltdb.TestClientInterface
			public makeStoredProcAdHocPlannerWork(replySiteId long, sql String, userParams Object[], singlePartition boolean, context CatalogContext, completionHandler AsyncCompilerWorkCompletionHandler) : AdHocPlannerWork	public makeStoredProcAdHocPlannerWork(replySiteId long, sql String, userParams Object[], singlePartition boolean, context CatalogContext, completionHandler AsyncCompilerWorkCompletionHandler, isAdmin boolean) : AdHocPlannerWork	org.voltdb.compiler.AdHocPlannerWork
			public mockStatementBatch(replySiteId long, sql String, extractedValues Object[], paramTypes VoltType[], userParams Object[], partitionParamIndex int, catalogHash byte[]) : AdHocPlannedStmtBatch	public mockStatementBatch(replySiteId long, sql String, extractedValues Object[], paramTypes VoltType[], userParams Object[], partitionParamIndex int, catalogHash byte[], readOnly boolean, isAdmin boolean) : AdHocPlannedStmtBatch	org.voltdb.compiler.AdHocPlannedStmtBatch
			public getListenerAddress(hostId int) : String	private getListenerAddress(hostId int, useAdmin boolean) : String	org.voltdb.regressionsuites.LocalCluster
					
https://github.com/VoltDB/voltdb.git		e9efc045fbc6fa893c66a03b72b7eedb388cf96c			
			public setMpDRGateway(mpGateway PartitionDRGateway) : void	public setMpUniqueIdListener(listener DurableMpUniqueIdListener) : void	org.voltdb.iv2.SpScheduler
					
https://github.com/brianfrankcooper/YCSB.git	42b39f591a9fcd72af864e73206973969893b9df	0b024834549c53512ef18bce89f60ef9225d4819			
			public run() : void	private throttle(currTimeMillis long) : void	com.yahoo.ycsb.ClientThread
					
https://github.com/spring-projects/spring-boot.git	7e5b08e0cdd066640d9654f991a982c2cf9f57bb	b47634176fa48ad925f79886c6aaca225cb9af64			
			public findAll() : Iterable&lt;Metric&lt;?&gt;&gt;	private findAll(predicate Predicate&lt;String&gt;) : Iterable&lt;Metric&lt;?&gt;&gt;	public findAll(prefix String) : Iterable&lt;Metric&lt;?&gt;&gt;
					
https://github.com/spring-projects/spring-boot.git	8b9c38085afd4a32d0cd0c6bcf0b9a1998681cb2	cb98ee25ff52bf97faebe3f45cdef0ced9b4416e			
			public overrideDateFormat() : void	private load(config Class&lt;?&gt;, environment String[]) : void	org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests
					
https://github.com/CyanogenMod/android_frameworks_base.git		15fd4f9caea01e53725086e290d3b35ec4bd4cd9			
			public reset() : void	protected reset(animateTransition boolean) : void	com.android.keyguard.KeyguardAbsKeyInputView
					
https://github.com/Netflix/eureka.git		5103ace802b2819438318dd53b5b07512aae0d25			
			public fillUpRegistry(count int, instanceTemplate InstanceInfo) : void	public fillUpRegistryOfServer(serverIdx int, count int, instanceTemplate InstanceInfo) : void	com.netflix.eureka2.integration.EurekaDeploymentClients
					
https://github.com/AsyncHttpClient/async-http-client.git	8ee46adc83cdab73f402807adde5ac2cff05f94b	f01d8610b9ceebc1de59d42f569b8af3efbe0a0f			
			public calculateSignature(method String, uri Uri, oauthTimestamp long, nonce String, formParams List&lt;Param&gt;, queryParams List&lt;Param&gt;) : String	package signatureBaseString(method String, uri Uri, oauthTimestamp long, nonce String, formParams List&lt;Param&gt;, queryParams List&lt;Param&gt;) : StringBuilder	org.asynchttpclient.oauth.OAuthSignatureCalculator
					
https://github.com/rstudio/rstudio.git	b4c530c2536f96f220b1a8d052699012fcf21fc4	9a581e07cb6381d70f3fd9bb2055e810e2a682a9			
			public init(widget AceEditorWidget, position Position) : void	private getBoolean(key String) : boolean	org.rstudio.studio.client.workbench.views.source.editors.text.ChunkOptionsPopupPanel
			public init(widget AceEditorWidget, position Position) : void	private has(key String) : boolean	org.rstudio.studio.client.workbench.views.source.editors.text.ChunkOptionsPopupPanel
					
https://github.com/spring-projects/spring-integration.git	da54a1262d56350fd8e25a351e6af210505e38aa	247232bdde24b81814a82100743f77d881aaf06b			
			private handleFileMessage(sourceFile File, tempFile File, resultFile File) : File	private handleInputStreamMessage(sourceFileInputStream InputStream, originalFile File, tempFile File, resultFile File) : File	org.springframework.integration.file.FileWritingMessageHandler
					
https://github.com/open-keychain/open-keychain.git	f978aca8e587e4b9cd0574cac6f4bc7cc3d9fef9	c11fef6e7c80681ce69e5fdc7f4796b0b7a18e2b			
			private handleActions(savedInstanceState Bundle, intent Intent) : void	public displayInputFragment(showOpenDialog boolean) : void	org.sufficientlysecure.keychain.ui.DecryptFilesActivity
			protected cryptoOperation(cryptoInput CryptoInputParcel) : void	protected cryptoOperation(cryptoInput CryptoInputParcel, showProgress boolean) : void	org.sufficientlysecure.keychain.ui.base.CryptoOperationFragment
					
https://github.com/apache/pig.git		7a1659c12d76b510809dea1dea1f5100bcf4cd60			
			public launchPig(physicalPlan PhysicalPlan, grpName String, pigContext PigContext) : PigStats	private initialize() : void	org.apache.pig.backend.hadoop.executionengine.spark.SparkLauncher
					
https://github.com/infinispan/infinispan.git	c1bb69785d507241688b225f434d838590f9ba0c	ce4f6292d6350a2c6b82d995352fdf6d07042c9c			
			public visitCommitCommand(ctx TxInvocationContext, command CommitCommand) : Object	private replayRemoteTransactionIfNeeded(ctx RemoteTxInvocationContext, topologyId int) : void	org.infinispan.interceptors.TxInterceptor
			public commit() : void	public throwRollbackExceptionIfAny() : void	org.infinispan.transaction.tm.DummyTransaction
			protected assertNoTransactions() : void	protected assertNoTransactions(cacheName String) : void	org.infinispan.test.MultipleCacheManagersTest
			protected eventually(ec Condition, timeout long, pollInterval long, unit TimeUnit) : void	protected eventually(message String, ec Condition, timeout long, pollInterval long, unit TimeUnit) : void	org.infinispan.test.AbstractInfinispanTest
			protected eventually(ec Condition, timeoutMillis long, loops int) : void	protected eventually(message String, ec Condition, timeoutMillis long, loops int) : void	org.infinispan.test.AbstractInfinispanTest
			private invokeNextInterceptorAndVerifyTransaction(ctx TxInvocationContext, command AbstractTransactionBoundaryCommand) : Object	private verifyRemoteTransaction(ctx RemoteTxInvocationContext, command AbstractTransactionBoundaryCommand) : void	org.infinispan.interceptors.TxInterceptor
			public visitRollbackCommand(ctx TxInvocationContext, command RollbackCommand) : Object	private createRollbackRpcOptions() : RpcOptions	org.infinispan.interceptors.distribution.TxDistributionInterceptor
					
https://github.com/grails/grails-core.git	b0ac122414e5443a12aaa87387231f4830141970	480537e0f8aaf50a7648bf445b33230aa32a9b44			
			public weaveTestMixins(classNode ClassNode, values ListExpression) : void	public weaveTestMixins(classNode ClassNode, values ListExpression, applicationClassNode ClassNode) : void	org.grails.compiler.injection.test.TestMixinTransformation
			public weaveMixinsIntoClass(classNode ClassNode, values ListExpression) : void	public weaveMixinsIntoClass(classNode ClassNode, values ListExpression, applicationClassNode ClassNode) : void	org.grails.compiler.injection.test.TestMixinTransformation
					
https://github.com/jfinal/jfinal.git	1f06ed84f88225fd3d5689f2db36ba311cc19ea9	881baed894540031bd55e402933bcad28b74ca88			
			protected validateLong(field String, min long, max long, errorKey String, errorMessage String) : void	private validateLongValue(value String, min long, max long, errorKey String, errorMessage String) : void	com.jfinal.validate.Validator
			protected validateInteger(field String, min int, max int, errorKey String, errorMessage String) : void	private validateIntegerValue(value String, min int, max int, errorKey String, errorMessage String) : void	com.jfinal.validate.Validator
			protected validateLong(field String, errorKey String, errorMessage String) : void	private validateLongValue(value String, errorKey String, errorMessage String) : void	com.jfinal.validate.Validator
					
https://github.com/SonarSource/sonarqube.git	d370049974502061b852e73f25700c0d3bf218e6	021bf45623b748e70f20d956e86d595191241786			
			public start() : void	package getPluginMetrics() : List&lt;Metric&gt;	org.sonar.server.startup.RegisterMetrics
					
https://github.com/wordpress-mobile/WordPress-Android.git		f8d5cf01f123a1d0a65857aa2db0571fe9cd1911			
			public getIconImageURL(size int) : String	private getIconImageURL(size int, iconUrl String, blogUrl String) : String	org.wordpress.android.models.Blog
					
https://github.com/neo4j/neo4j.git	a8e4ff0d2589ebe9372244d644efd371a3776192	b83e6a535cbca21d5ea764b0c49bfca8a9ff9db4			
			public lookup(value Object) : PrimitiveLongIterator	protected query(query Query) : PrimitiveLongIterator	public scan() : PrimitiveLongIterator
					
https://github.com/baasbox/baasbox.git	80e90c20b59316a511e01af5508a5f251322fa3b	d949fe9079a82ee31aa91244aa67baaf56b7e28f			
			public execMultiLineCommands(db ODatabaseRecordTx, log boolean, commands String[]) : void	public execMultiLineCommands(db ODatabaseRecordTx, log boolean, stopOnException boolean, commands String[]) : void	com.baasbox.db.DbHelper
					
https://github.com/wordpress-mobile/WordPress-Android.git	566935d3a3c1ba1901f88a196c11eb39d00ed39c	ab298886b59f4ad0235cd6d5764854189eb59eb6			
			public openPostInReaderOrInAppWebview(ctx Context, post PostModel) : void	public openPostInReaderOrInAppWebview(ctx Context, remoteBlogID String, remoteItemID String, itemType String, itemURL String) : void	org.wordpress.android.ui.stats.StatsUtils
					
https://github.com/jberkel/sms-backup-plus.git	59ee505b7fd5a5b17b823fa22bbb7da4e5248aa3	c265bde2ace252bc1e1c65c6af93520e5994edd2			
			public toString() : String	public getTokenForLogging() : String	com.zegoggles.smssync.auth.OAuth2Token
					
https://github.com/amplab/tachyon.git		ed966510ccf8441115614e2258aea61df0ea55f5			
			public addBlockMeta(block BlockMeta) : Optional&lt;BlockMeta&gt;	private reserveSpace(size long) : void	tachyon.worker.block.meta.StorageDir
					
https://github.com/k9mail/k-9.git		23c49d834d3859fc76a604da32d1789d2e863303			
			private notifyAccountWithDataLocked(context Context, account Account, message LocalMessage, data NotificationData) : void	private setNotificationContent(context Context, message Message, sender CharSequence, subject CharSequence, builder Builder, accountDescr String) : Builder	com.fsck.k9.controller.MessagingController
			private notifyAccountWithDataLocked(context Context, account Account, message LocalMessage, data NotificationData) : void	private buildNotificationNavigationStack(context Context, account Account, message LocalMessage, newMessages int, unreadCount int, allRefs ArrayList&lt;MessageReference&gt;) : TaskStackBuilder	com.fsck.k9.controller.MessagingController
					
https://github.com/antlr/antlr4.git	0faea5ee1d2e0021530fbe2869154005908616f2	a9ca2efae56815dc464189b055ffe9da23766f7f			
			public descendants(t ParseTree) : List&lt;ParseTree&gt;	public getDescendants(t ParseTree) : List&lt;ParseTree&gt;	org.antlr.v4.runtime.tree.Trees
			public getAllPossibleParseTrees(g Grammar, originalParser Parser, tokens TokenStream, decision int, alts BitSet, startIndex int, stopIndex int, startRuleIndex int) : List&lt;ParserRuleContext&gt;	public getAmbuityParserInterpreter(g Grammar, originalParser Parser, tokens TokenStream) : ParserInterpreter	org.antlr.v4.tool.GrammarParserInterpreter
					
https://github.com/spring-projects/spring-framework.git	1e39a188190f73be6715a43c34a5530d67df7052	ece12f9d370108549fffac105e4bcb7faeaaf124			
			public synthesizeAnnotationFromMapWithMissingAttributeValue() : void	private assertMissingTextAttribute(attributes Map&lt;String,Object&gt;) : void	public synthesizeAnnotationFromMapWithNullAttributeValue() : void
					
https://github.com/infinispan/infinispan.git		03573a655bcbb77f7a76d8e22d851cc22796b4f8			
			protected shouldInvoke(event CacheEntryEvent&lt;K,V&gt;, isLocalNodePrimaryOwner boolean) : CacheEntryEvent&lt;K,V&gt;	protected shouldInvoke(event Event&lt;K,V&gt;) : boolean	org.infinispan.notifications.cachelistener.CacheNotifierImpl.BaseCacheEntryListenerInvocation
					
https://github.com/JetBrains/MPS.git	47a5437307321febbf87e44b465daa0c9be22f24	797fb7fc1415ac0ebe9a8262677dfa4462ed6cb4			
			public appendNode(node SNode) : void	private doAppendNode(node SNode) : void	jetbrains.mps.text.impl.TextGenSupport
					
https://github.com/wordpress-mobile/WordPress-Android.git	c8cf005b3abfdb8f66046c611e76febe4379fcce	4bfe164cc8b4556b98df18098b162e0a84038b32			
			protected onResume() : void	private trackLastVisibleTab(position int) : void	org.wordpress.android.ui.main.WPMainActivity
					
https://github.com/apache/camel.git	b8d056208f12f968cc95dbb44df118ca521a2182	5e08a9e8e93a2f117b5fbec9c6d54500d8e99a4d			
			public copyFrom(that Message) : void	public copyAttachments(that Message) : void	org.apache.camel.impl.MessageSupport
					
https://github.com/rstudio/rstudio.git	5cb6ec27c6b88a94f6504078fc9ef60f43b160ca	4983f83d1bedb7b737fc56d409c1c06b04e34e4e			
			public setValue(value boolean) : void	private setValue(value boolean, force boolean) : void	org.rstudio.core.client.widget.ThemedCheckBox
					
https://github.com/liferay/liferay-plugins.git		7c7ecf4cffda166938efd0ae34830e2979c25c73			
			public onAfterUpdate(resourcePermission ResourcePermission) : void	protected updateSyncDLObject(syncDLObject SyncDLObject) : void	com.liferay.sync.hook.listeners.ResourcePermissionModelListener
					
https://github.com/mockito/mockito.git	ea121e9102e6df9ab12da437dc95560c4977b5ba	2d036ecf1d7170b4ec7346579a1ef8904109530a			
			public generateMockClass(features MockFeatures&lt;T&gt;) : Class&lt;? extends T&gt;	private allMockedTypes(features MockFeatures&lt;T&gt;) : Class&lt;?&gt;[]	org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator
					
https://github.com/facebook/buck.git	e508e13e43431918d82ac27b744a53becc52e309	7e104c3ed4b80ec8e9b72356396f879d1067cc40			
			public resolve(mavenCoords String[]) : void	private downloadArtifact(artifactToDownload Artifact, repoSys RepositorySystem, session RepositorySystemSession, buckFiles Map&lt;Path,SortedSet&lt;Prebuilt&gt;&gt;, graph MutableDirectedGraph&lt;Artifact&gt;) : void	com.facebook.buck.maven.Resolver
			public resolve(mavenCoords String[]) : void	private createBuckFiles(buckFilesData Map&lt;Path,SortedSet&lt;Prebuilt&gt;&gt;) : void	com.facebook.buck.maven.Resolver
					
https://github.com/apache/hive.git	56cffb2d1edc97825ee1d093e3d8e46dab6cdf4b	e2dd54ab180b577b08cf6b0e69310ac81fc99fd3			
			private foldExpr(desc ExprNodeDesc, constants Map&lt;ColumnInfo,ExprNodeDesc&gt;, cppCtx ConstantPropagateProcCtx, op Operator&lt;? extends Serializable&gt;, tag int, propagate boolean) : ExprNodeDesc	private foldExprFull(desc ExprNodeDesc, constants Map&lt;ColumnInfo,ExprNodeDesc&gt;, cppCtx ConstantPropagateProcCtx, op Operator&lt;? extends Serializable&gt;, tag int, propagate boolean) : ExprNodeDesc	org.apache.hadoop.hive.ql.optimizer.ConstantPropagateProcFactory
					
https://github.com/ratpack/ratpack.git	475a31a3b2076ec377be4a46e6f709b8cd25ebc9	da6167af3bdbf7663af6c20fb603aba27dd5e174			
			private post(responseStatus HttpResponseStatus) : void	private post(responseStatus HttpResponseStatus, lastContentFuture ChannelFuture) : void	ratpack.server.internal.DefaultResponseTransmitter
					
https://github.com/scobal/seyren.git	4d4126821400f0f0be5e184c0a3d8de8ee817e54	5fb36a321af7df470d4c845cb18da8f85be31c38			
			public createBody(check Check, subscription Subscription, alerts List&lt;Alert&gt;) : String	private evaluateTemplate(check Check, subscription Subscription, alerts List&lt;Alert&gt;, templateContent String) : String	com.seyren.core.util.velocity.VelocityEmailHelper
					
https://github.com/open-keychain/open-keychain.git		de50b3becb31c367f867382ff9cd898ba1628350			
			public isOrbotInRequiredState(middleButton int, middleButtonRunnable Runnable, proxyPrefs ProxyPrefs, fragmentActivity FragmentActivity) : boolean	public isOrbotInRequiredState(middleButton int, middleButtonRunnable Runnable, fragmentActivity FragmentActivity) : boolean	org.sufficientlysecure.keychain.util.orbot.OrbotHelper
					
https://github.com/osmandapp/Osmand.git		c45b9e6615181b7d8f4d7b5b1cc141169081c02c			
			private calculateActionPoints(topLatitude double, leftLongitude double, bottomLatitude double, rightLongitude double, lastProjection Location, routeNodes List&lt;Location&gt;, cd int, it Iterator&lt;RouteDirectionInfo&gt;, zoom int) : void	private addPreviousToActionPoints(lastProjection Location, routeNodes List&lt;Location&gt;, DISTANCE_ACTION double, prevFinishPoint int, routePoint int, loc Location) : void	net.osmand.plus.views.RouteLayer
					
https://github.com/apache/drill.git	4c444663fa9fc9ef6104396a426f8d6fa6c4afa0	ffae1691c0cd526ed1095fbabbc0855d016790d7			
			public getPlan(sqlNode SqlNode) : PhysicalPlan	protected validateAndConvert(sqlNode SqlNode) : ConvertedRelNode	org.apache.drill.exec.planner.sql.handlers.DefaultSqlHandler
			protected convertToDrel(relNode RelNode, validatedRowType RelDataType) : DrillRel	protected convertToDrel(relNode RelNode) : DrillRel	org.apache.drill.exec.planner.sql.handlers.DefaultSqlHandler
					
https://github.com/CyanogenMod/android_frameworks_base.git		5d1a70a4d32ac4c96a32535c68c69b20288d8968			
			private crashApplication(r ProcessRecord, crashInfo CrashInfo) : void	public killProcessGroup(uid int, pid int) : void	com.android.server.am.ActivityManagerService
					
https://github.com/codefollower/Lealone.git	11dd351f6500cc9626dfa4f0438917de4dcb7fe3	7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd			
			public update() : int	package setPassword(user User, session Session, password Expression) : void	org.lealone.command.ddl.CreateUser
			public update() : int	package setSaltAndHash(user User, session Session, salt Expression, hash Expression) : void	org.lealone.command.ddl.CreateUser
					
https://github.com/phishman3579/java-algorithms-implementation.git	ec0a069f7d64ec03b8d16f022413a87d0436c2dd	4ffcb5a65e6d24c58ef75a5cd7692e875619548d			
			public main(args String[]) : void	private collectGarbage() : void	com.jwetherell.algorithms.sorts.timing.SortsTiming
					
https://github.com/phishman3579/java-algorithms-implementation.git	72f8475fe62aeeeb9dc30f8a2d551d0842a932a4	f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29			
			public main(args String[]) : void	private putOutTheGarbage() : void	com.jwetherell.algorithms.sorts.timing.SortsTiming
					
https://github.com/droolsjbpm/drools.git	b9568bef6a56e8ee55df0b06d5b48296eb920ea8	c8e09e2056c54ead97bce4386a25b222154223b1			
			public instantiateObject(className String, classLoader ClassLoader) : Object	public loadClass(className String, classLoader ClassLoader) : Class&lt;?&gt;	org.drools.core.util.ClassUtils
			public instantiateObject(className String) : Object	public instantiateObject(className String, args Object[]) : Object	org.drools.core.util.ClassUtils
					
https://github.com/k9mail/k-9.git	d16d95d8401ecda49f91e1e978cf77bd52aedfa1	9d44f0e06232661259681d64002dd53c7c43099d			
			public sendPendingMessagesSynchronous(account Account) : void	private handleSendFailure(account Account, localStore Store, localFolder Folder, message Message, exception Exception, permanentFailure boolean) : void	com.fsck.k9.controller.MessagingController
					
https://github.com/languagetool-org/languagetool.git	9df5a75ff1af37abbf986c2c3dc4b7e13b024fb5	01cddc5afb590b4d36cb784637a8ea8aa31d3561			
			public show(rules List&lt;Rule&gt;) : void	private getMouseAdapter() : MouseAdapter	org.languagetool.gui.ConfigurationDialog
			public show(rules List&lt;Rule&gt;) : void	private createNonOfficeElements(cons GridBagConstraints, portPanel JPanel) : void	org.languagetool.gui.ConfigurationDialog
			public show(rules List&lt;Rule&gt;) : void	private getMotherTonguePanel(cons GridBagConstraints) : JPanel	org.languagetool.gui.ConfigurationDialog
			public show(rules List&lt;Rule&gt;) : void	private getTreeModel(rootNode DefaultMutableTreeNode) : DefaultTreeModel	org.languagetool.gui.ConfigurationDialog
			public show(rules List&lt;Rule&gt;) : void	private getTreeButtonPanel() : JPanel	org.languagetool.gui.ConfigurationDialog
					
https://github.com/neo4j/neo4j.git	b601cb4677f7caeeffee11626e0cbb612897151f	74d2cc420e5590ba3bc0ffcc15b30b76a9cbef0b			
			private availability(millis long) : Availability	private availability() : Availability	org.neo4j.kernel.AvailabilityGuard
					
https://github.com/wicketstuff/core.git	c7fb3b363c3ae5900ca3a65d7996d7ffe825fce7	8ea46f48063c38473c12ca7c114106ca910b6e74			
			public renderSimpleTab() : void	private testRenderedTab() : void	org.wicketstuff.foundation.tab.FoundationTabTest
					
